Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
UP_SEV_2023-02-18-11.00-1-117.jpg,-0.005404368,-0.0017896704,-0.0015977323,0.024687216,0.0026426688,0.99589646
UP_SEV_2023-02-18-11.00-1-12.jpg,-0.0058293566,-0.0003517866,-0.0017454475,0.007253334,0.0058674887,0.9950025
UP_SEV_2023-02-18-11.00-1-18.jpg,-0.008121029,-0.00094267353,-0.000385046,0.013982043,0.0008285269,0.9919062
UP_SEV_2023-02-18-11.00-1-23.jpg,1.0005835,0.006216485,-0.016861752,0.020457968,0.005939953,-0.014195569
UP_SEV_2023-02-18-11.00-1-3.jpg,-0.006735146,-0.0019420087,0.9911504,0.001477316,0.0092204735,0.0007499829
UP_SEV_2023-02-18-11.00-1-35.jpg,-0.0051110014,-0.00074645504,0.9780861,0.00571461,-0.004408382,0.01722791
UP_SEV_2023-02-18-11.00-1-40.jpg,-0.0014623776,0.9997316,-0.003923014,0.007333353,0.001995422,-0.0063318685
UP_SEV_2023-02-18-11.00-1-41.jpg,0.0049199685,0.0010743625,-0.0008019358,0.9870115,0.008332975,-0.0050538555
UP_SEV_2023-02-18-11.00-1-45.jpg,-0.002592273,-0.0006405674,0.9831996,0.00133349,0.0021506324,0.013435923
UP_SEV_2023-02-18-11.00-1-52.jpg,-0.004394956,-0.0031970106,0.0016089007,1.0039353,0.00952553,-0.008008622
UP_SEV_2023-02-18-11.00-1-59.jpg,0.99630564,0.0033849366,-0.0052580833,0.004390791,0.0066629425,-0.0033562556
UP_SEV_2023-02-18-11.00-1-6.jpg,0.9964506,0.005076725,-0.0060177445,-0.0012241155,0.0037109032,-0.0036024824
UP_SEV_2023-02-18-11.00-1-63.jpg,-0.00048252195,0.0012115426,-5.2258372e-05,0.997281,0.007710114,-0.007973231
UP_SEV_2023-02-18-11.00-1-68.jpg,-2.3193657e-05,0.9982,-0.008321017,0.0072617084,0.0005149767,-0.007985003
UP_SEV_2023-02-18-11.00-1-71.jpg,0.9963755,0.00090746954,-0.006786555,0.0070808083,0.0066531375,-0.0025383905
UP_SEV_2023-02-18-11.00-1-73.jpg,-0.0028639063,-0.0007500686,0.9892997,0.0027107447,0.008581512,0.0020610616
UP_SEV_2023-02-18-11.00-1-80.jpg,-0.0011618212,1.0001388,-0.001783967,0.006846264,0.002941884,-0.0045598075
UP_SEV_2023-02-18-11.00-1-87.jpg,0.0015873872,1.3958663e-05,-0.0013542026,1.0027086,0.004670121,-0.009957619
UP_SEV_2023-02-18-11.00-1-99.jpg,0.7994307,0.054515447,0.049077682,0.04392241,0.026608229,0.034010373
UP_SEV_2023-02-18-14.30-2.jpg,-0.006615281,0.001075048,0.98195267,-0.0021163374,0.014347799,0.0067416728
UP_SEV_2023-02-18-14.30-3.jpg,-0.0026224032,-0.0018024556,-0.0016898066,0.9960179,0.010957204,-8.1695616e-05
UP_SEV_2023-02-18-14.30-1-10.jpg,-0.0038676634,-0.0024882518,0.0023124292,1.0010412,0.008792855,-0.0073246732
UP_SEV_2023-02-18-14.30-1-105.jpg,-0.000900127,0.99696934,-0.004027784,0.0015461147,0.0020267442,-0.0048958734
UP_SEV_2023-02-18-14.30-1-110.jpg,-0.0005931482,0.001337681,0.9864054,0.004637763,0.009767927,-0.0020184517
UP_SEV_2023-02-18-14.30-1-113.jpg,-0.018325835,-0.00020585582,-0.004209101,0.027149722,1.0027195,-0.012320824
UP_SEV_2023-02-18-14.30-1-116.jpg,-0.00060801953,0.99845433,-0.004585415,0.0068423897,0.0015872642,-0.00642816
UP_SEV_2023-02-18-14.30-1-14.jpg,-0.004036881,-0.0033144467,6.181002e-05,1.001981,0.006366037,-0.005038835
UP_SEV_2023-02-18-14.30-1-18.jpg,-0.014782496,0.0023922883,0.0027068183,0.025942102,1.0097041,-0.02014234
UP_SEV_2023-02-18-14.30-1-22.jpg,0.99916667,0.0025103875,-0.0066794455,0.0007480532,0.0010896996,-0.0017292872
UP_SEV_2023-02-18-14.30-1-27.jpg,-0.0050709434,-0.0010055453,0.0019662976,0.014066324,0.011978336,0.98807466
UP_SEV_2023-02-18-14.30-1-3.jpg,0.00050488114,0.0016019344,0.9853593,0.0048362166,0.007868446,-0.00084844977
UP_SEV_2023-02-18-14.30-1-43.jpg,0.00044400245,0.0015565492,0.9854368,0.004790768,0.007894151,-0.00077385455
UP_SEV_2023-02-18-14.30-1-47.jpg,0.22758263,-0.0026589483,0.7365366,-0.023946464,0.053599,0.01599396
UP_SEV_2023-02-18-14.30-1-48.jpg,0.0005242005,0.99753517,-0.007883683,0.0055137426,1.30310655e-05,-0.0067390427
UP_SEV_2023-02-18-14.30-1-5.jpg,-0.005257331,0.0019613095,-0.001187712,0.0013892204,1.0000771,0.00083308667
UP_SEV_2023-02-18-14.30-1-57.jpg,0.00023875386,0.99675274,-0.0052042007,0.0029645711,-0.00010763854,-0.0071506724
UP_SEV_2023-02-18-14.30-1-6.jpg,-0.0050185397,1.002815,-0.009423107,0.010488376,-0.00035635382,-0.0088141635
UP_SEV_2023-02-18-14.30-1-63.jpg,-0.0022018626,0.00077752024,-0.00028651953,0.99684876,0.008500598,-0.005113654
UP_SEV_2023-02-18-14.30-1-71.jpg,0.99654347,0.0027111657,-0.005427122,0.0051634163,0.006762959,-0.003609188
UP_SEV_2023-02-18-14.30-1-78.jpg,-0.00084644556,0.0007021129,0.9872414,0.0048428327,0.0092090145,-0.0017058998
UP_SEV_2023-02-18-14.30-1-79.jpg,-0.005351737,-0.0020102337,6.0021877e-05,0.016988501,0.0048656687,0.9889385
UP_SEV_2023-02-18-14.30-1-84.jpg,0.025793105,0.003206391,0.47799775,0.47652316,0.033213876,0.0017799065
UP_SEV_2023-02-18-14.30-1-89.jpg,-0.00627736,-0.0018230826,-0.008006431,0.0055388063,0.99988335,0.0009284243
UP_SEV_2023-02-18-14.30-1-91.jpg,-0.0018496588,0.0013334043,-0.0047812164,1.0001122,0.0031523928,-2.7634203e-05
UP_SEV_2023-02-19-14.30-3.jpg,-0.00492651,0.002073925,-0.00021444261,0.0015546829,1.0004975,0.0012105331
UP_SEV_2023-02-19-14.30-1-1.jpg,-0.00057864934,0.00082178786,0.98658836,0.004068151,0.00844527,0.00068020076
UP_SEV_2023-02-19-14.30-1-13.jpg,0.0010829195,0.002514843,0.9902109,0.013123259,-0.0014404282,-0.0014204904
UP_SEV_2023-02-19-14.30-1-2.jpg,-0.0027316585,-0.00025377423,-0.0040059686,-0.0021511018,1.0020823,0.0056056976
UP_SEV_2023-02-19-14.30-1-22.jpg,-0.004240282,0.00031733885,-0.0026726797,0.0023016185,1.001413,-0.0011702701
UP_SEV_2023-02-19-14.30-1-26.jpg,-0.0014216676,1.0009692,8.1807375e-06,0.0072806925,0.004417844,-0.0034060106
UP_SEV_2023-02-19-14.30-1-29.jpg,0.9965581,0.0028045215,-0.0038214922,0.013050571,-0.0011916086,0.0044999346
UP_SEV_2023-02-19-14.30-1-30.jpg,0.052741148,0.017110296,0.06701535,0.055968188,0.83576614,-0.034679376
UP_SEV_2023-02-19-14.30-1-31.jpg,0.9954079,0.0052700527,-0.007136464,-0.001381591,0.0045145825,-0.0033043697
UP_SEV_2023-02-19-14.30-1-43.jpg,-0.00037581474,0.9966848,-0.005924508,0.003639266,0.0005580485,-0.0068771765
UP_SEV_2023-02-19-14.30-1-48.jpg,0.0029024705,0.99849194,-0.0069867074,0.004068032,0.0026015118,-0.007588826
UP_SEV_2023-02-19-14.30-1-5.jpg,0.00048544258,0.0015874505,0.9853841,0.004821673,0.007876657,-0.0008247718
UP_SEV_2023-02-19-14.30-1-53.jpg,-0.005202092,-0.003867548,-2.399832e-05,1.0019323,0.0099643245,-0.0036532357
UP_SEV_2023-02-19-14.30-1-7.jpg,-0.0046995804,0.0011266731,-0.001917921,0.0018674582,1.0008172,-0.0003472194
UP_SEV_2023-02-19-14.30-1-8.jpg,-0.0060168356,-0.001913283,0.0066640377,0.025785848,-0.0031262264,0.982262
UP_SEV_2023-02-20-08.30-4.jpg,-0.0054183304,-0.0022403933,-0.0003195703,0.014981076,0.0009484142,0.98850054
UP_SEV_2023-02-20-08.30-1-13.jpg,-0.0015872419,0.003422249,0.9882342,-0.007806793,0.0141395405,0.008578606
UP_SEV_2023-02-20-08.30-1-14.jpg,0.004786335,0.0010230727,-0.0008125454,0.9871691,0.00837744,-0.0049706474
UP_SEV_2023-02-20-08.30-1-18.jpg,0.99941903,0.003013987,-0.0039370954,0.007167712,0.0039804056,-1.9595027e-06
UP_SEV_2023-02-20-08.30-1-24.jpg,-0.0024404675,0.00032375008,-0.0041607916,0.004466772,1.0035591,-0.0008201599
UP_SEV_2023-02-20-08.30-1-25.jpg,0.006534584,-0.00434668,-1.232326e-05,1.0018455,0.0017108172,-0.008834787
UP_SEV_2023-02-20-08.30-1-26.jpg,-0.0034895316,0.0010852218,-0.00073714554,1.0011717,0.0062295273,-0.001271747
UP_SEV_2023-02-20-08.30-1-36.jpg,0.9973951,0.0025645383,-0.004265845,0.007756099,0.0051084235,-0.002119489
UP_SEV_2023-02-20-08.30-1-40.jpg,0.9972992,0.004732717,-0.0040682405,0.0048511773,0.0058136657,-0.0015474036
UP_SEV_2023-02-20-08.30-1-47.jpg,-0.0006528273,0.0007347949,-0.0009876788,0.99644846,0.010724254,-0.0010089353
UP_SEV_2023-02-20-08.30-1-52.jpg,-0.003831368,-0.00046981126,-0.004422672,0.0031887442,1.002215,-0.0020176321
UP_SEV_2023-02-20-08.30-1-57.jpg,-0.004983045,0.001626242,-0.0014520586,0.0015994161,1.0004493,0.00016089529
UP_UHFSG_2023-02-24-08.30-1-141.jpg,1.0048118,0.0029379912,-0.0056952983,0.0034762174,-0.003357403,0.0014344677
UP_UHFSG_2023-02-24-08.30-1-145.jpg,-0.004774399,0.0012203008,-0.0020238236,0.0017239004,1.0006866,0.0008930117
UP_UHFSG_2023-02-24-08.30-1-161.jpg,-0.002770789,-0.0017920546,-0.0018256158,1.002224,0.004591748,-0.0036625937
UP_UHFSG_2023-02-24-08.30-1-169.jpg,-0.0014513806,0.00026563928,0.98762774,0.0036260933,0.008489914,0.0012661368
UP_UHFSG_2023-02-24-08.30-1-177.jpg,-0.008977033,0.0007797666,-0.0060062185,0.008963421,1.0041866,-7.171184e-05
UP_UHFSG_2023-02-24-08.30-1-185.jpg,0.9971545,0.0035218485,-0.0046954453,0.0037360638,0.005196549,-0.0019333139
UP_UHFSG_2023-02-24-08.30-1-225.jpg,-0.0032638684,0.0032457858,-0.00014154613,0.0049915165,1.001202,-0.001040034
UP_UHFSG_2023-02-24-08.30-1-245.jpg,-0.003564164,0.00265852,0.9831808,0.00094775856,0.009812675,0.003943734
UP_UHFSG_2023-02-24-08.30-1-265.jpg,-0.00799118,-0.009167567,0.9614785,0.06579617,-0.0007142499,-0.0067745224
UP_UHFSG_2023-02-24-08.30-1-293.jpg,-0.0062190443,-0.0005201362,-0.001308769,0.010346398,0.0028816238,0.9952836
UP_UHFSG_2023-02-24-08.30-1-33.jpg,-0.005528629,-0.00059698895,-0.00068072975,0.0055603236,0.008070327,0.99254495
UP_UHFSG_2023-02-24-08.30-1-345.jpg,-0.0050197393,-0.00089493766,-0.0014720187,0.0064869076,0.008522324,0.99133915
UP_UHFSG_2023-02-24-08.30-1-361.jpg,-0.0038955808,0.0011873432,0.9813664,0.0048550814,0.009472482,0.00087907165
UP_UHFSG_2023-02-24-08.30-1-373.jpg,-0.0050023496,0.0016602688,-0.001420334,0.0015811473,1.0004243,0.00019551069
UP_UHFSG_2023-02-24-08.30-1-377.jpg,0.01912222,0.015338745,0.098893255,0.8540551,0.04722465,-0.01597827
UP_UHFSG_2023-02-24-08.30-1-381.jpg,-0.002659835,0.0014545955,-0.004481569,1.0015148,0.0024997368,0.0008448586
UP_UHFSG_2023-02-24-08.30-1-413.jpg,0.997371,0.0041013546,-0.00516814,0.0012540072,0.004056491,-0.0035482422
UP_UHFSG_2023-02-24-08.30-1-53.jpg,-0.003226854,-0.0021930449,-0.0010028407,0.9983148,0.010288067,-0.00040138513
UP_UHFSG_2023-02-24-08.30-1-61.jpg,-0.003864564,-0.00039770082,-0.004146859,0.0030546337,1.0021163,-0.0019346699
UP_UHFSG_2023-02-24-08.30-1-9.jpg,0.99766153,0.0040155835,-0.0056268573,-0.00063194335,0.0028343573,-0.004272707
UP_VUN_2023-02-25-14.30-1.jpg,-0.0016005561,0.99704397,-0.0050151646,0.00071685016,0.0015931427,-0.0061652437
UP_VUN_2023-02-27-10.30-1-117.jpg,-0.008544747,0.00056305155,-0.015901685,-0.00076428056,0.99895465,0.027262948
UP_VUN_2023-02-27-10.30-1-149.jpg,-0.005083889,-0.0020106845,0.0018895566,0.01580809,0.0025462285,0.98509467
UP_VUN_2023-02-27-10.30-1-153.jpg,-0.004230283,0.0010612197,0.000973016,0.0012175292,1.0017449,0.0014900044
UP_VUN_2023-02-27-10.30-1-181.jpg,-0.0011351332,0.00046716258,0.9872512,0.0037863404,0.008473732,0.001053758
UP_VUN_2023-02-27-10.30-1-193.jpg,-0.01476004,1.0028195,-0.002483666,0.01781173,0.02238148,-0.0010964498
UP_VUN_2023-02-27-10.30-1-217.jpg,0.0027078614,-0.00038225576,0.0011199415,0.99558145,0.004589848,-0.0067809597
UP_VUN_2023-02-27-10.30-1-225.jpg,-0.0032405928,-0.0024016015,-0.0012998804,1.0023885,0.00539466,-0.0041871145
UP_VUN_2023-02-27-10.30-1-229.jpg,-0.0052871183,-0.0010781847,-0.00052504987,0.006927803,0.0068814233,0.9908418
UP_VUN_2023-02-27-10.30-1-237.jpg,-0.00038722903,0.0012333915,0.0002771914,0.9965151,0.00739184,-0.008897133
UP_VUN_2023-02-27-10.30-1-241.jpg,-0.0057031885,-0.00062379986,-0.002061896,0.0076444596,0.005767517,0.9945339
UP_VUN_2023-02-27-10.30-1-289.jpg,0.99708956,0.0029611774,-0.0055625737,0.0031623095,0.0052310303,-0.0039867535
UP_VUN_2023-02-27-10.30-1-301.jpg,-0.0047572404,-0.0013444573,0.009165764,0.024446413,0.0027312934,0.97872865
UP_VUN_2023-02-27-10.30-1-305.jpg,-0.0024596825,-0.0010963194,0.0036776066,0.9994547,0.007984377,-0.009318478
UP_VUN_2023-02-27-10.30-1-49.jpg,-0.002713032,-0.0005383454,0.9891306,0.0029871017,0.008554406,0.0021130815
UP_VUN_2023-02-27-10.30-1-5.jpg,-0.0009855852,0.99293303,-0.018256605,0.018389836,0.0019731298,0.006373994
UP_VUN_2023-02-27-10.30-1-57.jpg,-0.0050796047,0.0017963909,-0.0012933612,0.0015080422,1.000324,0.00033391267
UP_VUN_2023-02-27-10.30-1-61.jpg,-0.0015018955,0.00023344532,0.987688,0.0036005229,0.008492477,0.0013000742
UP_VUN_2023-02-27-10.30-1-69.jpg,-0.001444079,0.99736595,-0.0031792223,0.0015435368,0.00075071305,-0.0058833733
UP_VUN_2023-02-27-10.30-1-85.jpg,-0.0021141246,0.00217342,-0.001364708,0.006461367,1.0022001,-0.0030070469
UP_VUN_2023-02-27-10.30-7.jpg,0.008653618,0.9942374,-0.009732217,0.009644702,0.0070695505,-0.0044920817
UP_UN_2023-03-01-08.30-1-153.jpg,-0.0021369979,0.9978592,-0.0023621619,0.0024064928,0.0026539043,-0.005140476
UP_UN_2023-03-01-08.30-1-165.jpg,-0.0040392503,0.0009251796,0.001316309,0.0012281388,1.0020425,0.001530908
UP_UN_2023-03-01-08.30-1-169.jpg,0.99615866,0.0049863346,-0.0049120933,0.0014983565,0.0054732338,-0.0031095222
UP_UN_2023-03-01-08.30-1-177.jpg,-0.00022808462,-0.0020840578,-0.003237404,1.0014731,0.0031074658,-0.002701573
UP_UN_2023-03-01-08.30-1-217.jpg,-0.000130333,0.0011376478,0.9860981,0.0043728203,0.00820861,4.8153102e-05
UP_UN_2023-03-01-08.30-1-297.jpg,-0.0011787489,1.0003139,-0.003850937,0.008110717,0.002954878,-0.006335415
UP_UN_2023-03-01-08.30-1-309.jpg,-0.0062450096,-0.0017407984,0.99099916,0.002464965,0.009111948,0.0005572364
UP_UN_2023-03-01-08.30-1-33.jpg,-0.0014178529,-0.0009933524,-0.0023697838,1.002285,0.002864711,-0.0036781505
UP_UN_2023-03-01-08.30-1-369.jpg,-0.00051098317,0.0015253015,0.98614556,0.0045733303,0.009939827,-0.00211557
UP_UN_2023-03-01-08.30-1-405.jpg,-0.0063828602,-0.0017973743,0.9910417,0.0021872371,0.009142481,0.0006115213
UP_UN_2023-03-01-08.30-1-409.jpg,-0.0015639216,-0.0016052537,0.9889021,0.0046604723,0.009565853,-0.0013790354
UP_UN_2023-03-01-08.30-1-425.jpg,-0.031506293,-0.032417607,0.9188571,0.18485233,-0.017655633,-0.016368903
UP_UN_2023-03-01-08.30-1-429.jpg,0.9963288,0.003460247,-0.0052274168,0.0041970164,0.006546743,-0.0033809617
UP_UN_2023-03-01-08.30-1-445.jpg,-0.00238017,-0.0003262572,0.9887339,0.003155753,0.00853736,0.0018896982
UP_UN_2023-03-01-08.30-1-457.jpg,0.5970233,0.50532967,-0.03544326,-0.027424648,-0.035923675,-0.005003102
UP_UN_2023-03-01-08.30-1-49.jpg,-0.00022370368,-0.0011885129,-0.0027495325,1.0022314,0.0021857694,-0.0036609098
UP_UN_2023-03-01-08.30-1-57.jpg,0.0002136752,0.0013849288,0.9857291,0.0046191365,0.007992484,-0.00049012154
UP_UN_2023-03-01-08.30-1-81.jpg,-0.0020821989,0.0021371692,-0.0006996393,0.0063630193,1.0027583,-0.002342932
UP_UN_2023-03-01-08.30-1-93.jpg,0.7545388,-0.009307653,0.27775812,-0.06385395,0.017541058,0.028762259
UP_UN_2023-03-01-08.30-1.jpg,-0.0036470592,0.002643656,0.0028564036,0.008784577,1.0013902,-0.0062941685
UP_UN_2023-03-01-08.30-2.jpg,0.9966844,0.000926245,-0.009072721,0.008271202,0.008856811,-0.0032385066
UP_UN_2023-03-01-08.30-8.jpg,-0.005633354,-0.0020574555,0.0008826256,0.018674418,0.0015965477,0.988358
UP_VUN_2023-03-02-09.00-1-105.jpg,-0.0042898655,0.00040473044,-0.0025912225,0.0022548437,1.0013486,-0.001081422
UP_VUN_2023-03-02-09.00-1-141.jpg,-0.0027129427,-0.0033022724,-0.00084757805,1.0008284,0.010057576,-0.00022030622
UP_VUN_2023-03-02-09.00-1-153.jpg,-0.0030781776,-0.0019013248,0.98975354,0.0042696744,0.009479113,-0.00073584914
UP_VUN_2023-03-02-09.00-1-161.jpg,-0.0060616434,-0.0019713193,0.0027659237,0.015508935,-0.001843594,0.9846852
UP_VUN_2023-03-02-09.00-1-169.jpg,0.0009811744,0.0031653084,-0.001060769,0.994471,0.011026405,-0.00029926747
UP_VUN_2023-03-02-09.00-1-173.jpg,-0.015174456,-0.015297178,1.0233896,0.009512708,0.052505262,-0.03849206
UP_VUN_2023-03-02-09.00-1-193.jpg,-0.0044863,-0.0033055805,0.0017136112,1.0020928,0.008954011,-0.0067368224
UP_VUN_2023-03-02-09.00-1-197.jpg,-0.0029266253,-0.013967868,0.9679976,0.009203568,0.051977128,-0.007068239
UP_VUN_2023-03-02-09.00-1-229.jpg,-0.0011253431,-0.0020124428,-0.0028296337,1.0030825,0.0024075136,-0.0017843768
UP_VUN_2023-03-02-09.00-1-237.jpg,-0.0037075058,-0.003226202,0.0017497092,1.0019828,0.0070591792,-0.007526852
UP_VUN_2023-03-02-09.00-1-269.jpg,0.04512658,0.70042574,0.092151985,0.083996184,0.054656032,0.029369943
UP_VUN_2023-03-02-09.00-1-313.jpg,-0.003594242,-0.0013070367,0.98969924,-0.0114737,0.019495197,-0.0022740662
UP_VUN_2023-03-02-09.00-1-33.jpg,-0.00019498914,0.001996573,0.985416,0.0045254678,0.009750538,-0.0018820912
UP_VUN_2023-03-02-09.00-1-337.jpg,-0.005267352,-0.002081614,-0.00073450804,0.015060827,0.0038911179,0.9892003
UP_VUN_2023-03-02-09.00-1-345.jpg,-0.00062749535,0.00079065934,0.98664653,0.0040433854,0.008447774,0.0007129237
UP_VUN_2023-03-02-09.00-1-361.jpg,0.0018302128,-0.0023735128,0.0020946413,1.0045892,0.0022823885,-0.013628133
UP_VUN_2023-03-02-09.00-1-365.jpg,-0.0031152219,-3.427267e-06,-0.0032226369,0.004161939,1.0026106,-0.0023379698
UP_VUN_2023-03-02-09.00-1-369.jpg,1.0028354,0.003419716,-0.0042045116,0.0049319416,-0.00024013966,0.00065549463
UP_VUN_2023-03-02-09.00-1-385.jpg,-0.00086314976,0.00064048544,0.9869273,0.003924057,0.008459814,0.0008710101
UP_VUN_2023-03-02-09.00-1-389.jpg,-0.003982872,-0.00014044717,-0.0031630695,0.0025763959,1.001764,-0.0016387403
UP_VUN_2023-03-02-09.00-1-397.jpg,-0.0050902814,0.0018152036,-0.0012757927,0.0014980286,1.0003104,0.00035295635
UP_VUN_2023-03-02-09.00-1-413.jpg,-0.0019953623,-8.101389e-05,0.98827565,0.003350541,0.00851769,0.0016312972
UP_VUN_2023-03-02-09.00-1-417.jpg,0.0004900545,0.0015908815,0.98537815,0.00482513,0.00787469,-0.00083035976
UP_VUN_2023-03-02-09.00-1-429.jpg,-0.0033625737,-0.0025505833,-0.0012625083,1.0023583,0.005630158,-0.0041462407
UP_VUN_2023-03-02-09.00-1-437.jpg,0.05840833,0.01527933,0.6600441,0.1553167,0.09174615,0.03990265
UP_VUN_2023-03-02-09.00-1-461.jpg,-0.0003856197,0.9993104,-0.0021999478,0.005558163,0.0016888157,-0.0043536797
UP_VUN_2023-03-02-09.00-1-469.jpg,0.99767023,0.0010276027,-0.008891851,0.008124337,0.008964665,-0.0048730746
UP_VUN_2023-03-02-09.00-1-485.jpg,-0.003938712,-0.002560746,0.0022024512,1.0010948,0.008851387,-0.0071424916
UP_VUN_2023-03-02-09.00-1-509.jpg,-0.0021880232,-0.00024721771,-0.009054646,-0.0017433017,0.99819666,0.010570347
UP_VUN_2023-03-02-09.00-1-545.jpg,-0.0042758696,0.0011008643,-0.008404776,0.00956203,0.014679551,0.98682344
UP_VUN_2023-03-02-09.00-1-549.jpg,-0.0031855032,0.0020375177,-0.004512295,0.9998119,0.0041042343,-0.004528068
UP_VUN_2023-03-02-09.00-1-561.jpg,-0.0024818778,0.0012770332,0.9836374,0.0012494475,0.009753518,0.0015077889
UP_VUN_2023-03-02-09.00-1-593.jpg,-0.004869528,0.0014262758,-0.0016385764,0.0017067045,1.0005968,-4.2513013e-05
UP_VUN_2023-03-02-09.00-1-601.jpg,-0.004652355,-0.0018542372,0.0019106567,0.0149240345,0.008351274,0.9847609
UP_VUN_2023-03-02-09.00-1-613.jpg,0.019058485,-0.0017764941,0.9332491,0.030867755,0.025618441,-0.0009067133
UP_VUN_2023-03-02-09.00-1-621.jpg,0.0015256032,-0.00024495646,-0.0011214316,0.9910173,0.0094708875,-0.0029055849
UP_VUN_2023-03-02-09.00-1-649.jpg,-0.007358663,1.0050788,-0.009260178,0.011821583,-0.00050159544,-0.009237893
UP_VUN_2023-03-02-09.00-1-657.jpg,-0.004059918,-5.2526593e-07,-0.002969116,0.0024722368,1.001647,-0.0014934763
UP_VUN_2023-03-02-09.00-1-681.jpg,-0.0014645979,0.00025722012,0.9876435,0.0036194175,0.00849057,0.0012750179
UP_VUN_2023-03-02-09.00-1-685.jpg,0.018498082,0.011521395,0.041060418,0.072033584,0.084591895,0.7523823
UP_VUN_2023-03-02-09.00-1-725.jpg,-0.00071243197,-0.0008790903,-0.00013449788,0.9943854,0.009645678,-0.0034625009
UP_VUN_2023-03-02-09.00-1-733.jpg,-0.0031948164,0.0012384392,-0.0040567443,1.0028087,0.001982607,0.0013096854
UP_VUN_2023-03-02-09.00-1-737.jpg,-0.0043943077,0.0021256097,0.9830418,-0.0009937435,0.011833586,0.005187638
UP_VUN_2023-03-02-09.00-1-749.jpg,-0.002430953,-0.0039454363,0.00022023171,1.0018047,0.0069534704,-0.0060951784
UP_VUN_2023-03-02-09.00-1-77.jpg,-0.00728675,-0.0018174723,0.0035839677,0.023703858,-0.0020662993,0.9847388
UP_VUN_2023-03-02-09.00-3.jpg,0.004737042,0.99668205,-0.0061842054,0.007317573,0.0028946325,-0.0035892203
UP_UHFSG_2023-03-06-11.30-1-149.jpg,-0.00019044429,0.99804187,-0.004856944,0.0068267435,0.001480557,-0.006576963
UP_UHFSG_2023-03-06-11.30-1-153.jpg,-0.0008169934,0.0006931126,-0.0073577985,-0.001641497,0.99991333,0.0075090975
UP_UHFSG_2023-03-06-11.30-1-17.jpg,-0.003843896,-0.00044263527,-0.004318692,0.00313811,1.0021778,-0.0019863322
UP_UHFSG_2023-03-06-11.30-1-177.jpg,-0.004621431,0.0009890087,-0.0020463243,0.0019412488,1.0009186,-0.00048726052
UP_UHFSG_2023-03-06-11.30-1-217.jpg,0.99598616,0.005294401,-0.010132462,-0.007780984,0.0004563704,-0.0044986084
UP_UHFSG_2023-03-06-11.30-1-229.jpg,0.99604887,0.004952181,-0.0048752725,0.0018749088,0.005769439,-0.0030359104
UP_UHFSG_2023-03-06-11.30-1-237.jpg,0.99647254,0.0039982386,-0.005175963,0.0026993603,0.005690463,-0.003438808
UP_UHFSG_2023-03-06-11.30-1-281.jpg,-0.008943122,0.0032292567,-0.00089491904,0.005392462,1.0114238,0.009471938
UP_UHFSG_2023-03-06-11.30-1-289.jpg,-0.00037509203,-0.007158488,0.97216445,-0.026371047,0.014884673,0.024825983
UP_UHFSG_2023-03-06-11.30-1-309.jpg,-0.0030579343,-0.002572935,-0.0017149746,1.0012692,0.0031518862,-0.0030635372
UP_UHFSG_2023-03-06-11.30-1-345.jpg,0.088997364,0.03507197,0.43613297,0.03448844,0.37927052,0.027416773
UP_UHFSG_2023-03-06-11.30-1-357.jpg,0.9993132,0.00421365,-0.003118366,0.0060694963,0.004382737,-0.0006769076
UP_UHFSG_2023-03-06-11.30-1-37.jpg,-0.0018875822,0.0035774,0.9881731,-0.0037400872,0.008312054,0.008293353
UP_UHFSG_2023-03-06-11.30-1-393.jpg,-0.0006720796,-0.0028993003,-0.0024305433,1.0012077,0.0045129433,-0.0041533783
UP_UHFSG_2023-03-06-11.30-1-41.jpg,1.0000757,0.0041010566,-0.006967336,0.0008521229,0.0003779605,-0.00064290315
UP_UHFSG_2023-03-06-11.30-1-417.jpg,-0.0059178323,-0.0025916398,0.0034884661,0.011253342,0.009777717,0.9798099
UP_UHFSG_2023-03-06-11.30-1-445.jpg,-0.004325852,0.00046810508,-0.0025320575,0.00222072,1.0013021,-0.001016967
UP_UHFSG_2023-03-06-11.30-1-457.jpg,-0.00074178725,0.00071783736,0.9867828,0.0039854795,0.008453585,0.0007896498
UP_UHFSG_2023-03-06-11.30-1-481.jpg,-0.0016946569,-0.00047343597,-0.002218984,1.0024414,0.0025340766,-0.003907837
UP_UHFSG_2023-03-06-11.30-1-485.jpg,0.046150886,-0.043691497,0.53944767,0.506988,0.00931558,0.020259686
UP_UHFSG_2023-03-06-11.30-1-501.jpg,-0.0003471747,0.9992062,-0.006976798,0.006891042,0.00038377196,-0.007464044
UP_UHFSG_2023-03-06-11.30-1-53.jpg,-0.0019337311,0.0040043555,0.9850709,-0.0004735142,0.0068120435,0.003435731
UP_UHFSG_2023-03-06-11.30-1-533.jpg,-1.9706786e-05,-0.0008680336,-0.0013516843,0.992829,0.009998627,-0.0018798187
UP_UHFSG_2023-03-06-11.30-1-565.jpg,-0.0022488013,-0.0016371273,-0.0020305067,1.0012983,0.001345627,-0.003140159
UP_UHFSG_2023-03-06-11.30-1-597.jpg,1.0414003,-0.030600827,0.01457341,-0.040689632,0.0027471557,0.0172913
